,sample_date,top_ammonium_mg_l,oakwood_bod_top_sample_mg_l,oxidation_reduction_potential_mv_bottom_sample,top_bottom_coliform_cells_100_ml,bottom_salinity_psu,ctd_conductivity_temperature_depth_profiler_bottom_dissolved_oxygen_mg_l,top_nitrate_nitrite_mg_l,top_dissolved_organic_carbon_mg_l,oxidation_reduction_potential_mv_bottom_sample,top_enterococci_bacteria_cells_100ml,top_total_suspended_solid_mg_l,total_phosphorus_mg_l,top_ph,bottom_ph,top_fecal_coliform_bacteria_cells_100ml,winkler_method_bottom_dissolved_oxygen_mg_l,oxidation_reduction_potential_mv_bottom_sample,oxidation_reduction_potential_mv_top_sample,lat,long,sample_date,sampling_location,DESCRIPTION
107,1987-02-03T00:00:00.000,0.0,3.9,0.0,4900.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,8.7,0.0,0.0,40.800833,-73.886111,1987-02-03T00:00:00.000,E5,
108,1967-08-07T00:00:00.000,0.0,0.0,0.0,2400.0,28.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,2.8,0.0,0.0,40.800833,-73.886111,1967-08-07T00:00:00.000,E5,
109,1999-07-14T00:00:00.000,0.385,0.0,0.0,0.0,24.73,4.56,0.313,0.0,0.0,0,14.0,0.17300000000000001,7.1,7.12,13,4.66,0.0,0.0,40.800833,-73.886111,1999-07-14T00:00:00.000,E5,
110,1963-07-25T00:00:00.000,0.0,0.0,0.0,23.0,27.65,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.5,0.0,0.0,40.800833,-73.886111,1963-07-25T00:00:00.000,E5,
111,1954-06-29T00:00:00.000,0.0,0.0,0.0,1100.0,27.65,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,2.8,0.0,0.0,40.800833,-73.886111,1954-06-29T00:00:00.000,E5,
112,1972-08-28T00:00:00.000,0.0,2.0,0.0,46000.0,23.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,3.0,0.0,0.0,40.800833,-73.886111,1972-08-28T00:00:00.000,E5,
113,1958-08-11T00:00:00.000,0.0,0.0,0.0,120.0,27.65,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,2.7,0.0,0.0,40.800833,-73.886111,1958-08-11T00:00:00.000,E5,
114,2011-05-18T00:00:00.000,0.317,0.0,206.25099999999998,0.0,24.05,7.68,0.245,3.0,206.25099999999998,83,14.0,0.098,7.2,7.35,270,7.93,206.25099999999998,202.15599999999998,40.643833,-74.053833,2011-05-18T00:00:00.000,N7,"""28"" Buoy Robbins Reef"
115,1924-06-24T00:00:00.000,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4.93,0.0,0.0,40.643833,-74.053833,1924-06-24T00:00:00.000,N7,"""28"" Buoy Robbins Reef"
116,1919-07-23T00:00:00.000,0.0,0.0,0.0,0.0,26.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,2.77,0.0,0.0,40.643833,-74.053833,1919-07-23T00:00:00.000,N7,"""28"" Buoy Robbins Reef"
117,1958-06-17T00:00:00.000,0.0,0.0,0.0,460.0,26.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,5.8,0.0,0.0,40.643833,-74.053833,1958-06-17T00:00:00.000,N7,"""28"" Buoy Robbins Reef"
118,1983-09-08T00:00:00.000,0.0,2.3,0.0,4500.0,29.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,5.2,0.0,0.0,40.643833,-74.053833,1983-09-08T00:00:00.000,N7,"""28"" Buoy Robbins Reef"
119,1983-09-08T00:00:00.000,0.0,2.3,0.0,4500.0,29.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,5.2,0.0,0.0,40.643833,-74.053833,1983-09-08T00:00:00.000,N7,"""28"" Buoy Robbins Reef"
120,1960-07-21T00:00:00.000,0.0,0.0,0.0,1100.0,29.75,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,3.2,0.0,0.0,40.643833,-74.053833,1960-07-21T00:00:00.000,N7,"""28"" Buoy Robbins Reef"
121,1951-09-11T00:00:00.000,0.0,0.0,0.0,0.0,26.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,3.1,0.0,0.0,40.643833,-74.053833,1951-09-11T00:00:00.000,N7,"""28"" Buoy Robbins Reef"
122,2010-07-01T00:00:00.000,0.252,0.0,280.499,0.0,28.31,6.45,0.368,3.5,280.499,1,1.8,0.128,7.44,7.63,3,7.75,280.499,268.07099999999997,40.643833,-74.053833,2010-07-01T00:00:00.000,N7,"""28"" Buoy Robbins Reef"
123,1913-02-18T00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,40.643833,-74.053833,1913-02-18T00:00:00.000,N7,"""28"" Buoy Robbins Reef"
124,1964-08-27T00:00:00.000,0.0,0.0,0.0,1100.0,26.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,2.9,0.0,0.0,40.643833,-74.053833,1964-08-27T00:00:00.000,N7,"""28"" Buoy Robbins Reef"
125,2013-08-20T00:00:00.000,0.289,0.0,0.0,0.0,25.03,5.41,0.384,3.0,0.0,2,9.0,0.10400000000000001,7.52,7.58,30,5.96,0.0,0.0,40.643833,-74.053833,2013-08-20T00:00:00.000,N7,"""28"" Buoy Robbins Reef"
126,1979-08-08T00:00:00.000,0.0,1.9,0.0,13000.0,27.9,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,5.5,0.0,0.0,40.643833,-74.053833,1979-08-08T00:00:00.000,N7,"""28"" Buoy Robbins Reef"
127,1979-08-08T00:00:00.000,0.0,1.9,0.0,13000.0,27.9,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,5.5,0.0,0.0,40.643833,-74.053833,1979-08-08T00:00:00.000,N7,"""28"" Buoy Robbins Reef"
128,1911-08-08T00:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,3.83,0.0,0.0,40.643833,-74.053833,1911-08-08T00:00:00.000,N7,"""28"" Buoy Robbins Reef"
129,2006-07-26T00:00:00.000,0.261,0.0,39.095,0.0,25.28,5.91,0.223,3.51,39.095,1,9.5,0.12,7.68,7.73,5,6.97,39.095,26.271,40.643833,-74.053833,2006-07-26T00:00:00.000,N7,"""28"" Buoy Robbins Reef"
130,2001-08-08T00:00:00.000,0.446,0.0,0.0,0.0,28.25,0.0,0.40700000000000003,3.83,0.0,0,2.0,0.184,7.68,7.71,28,6.0,0.0,0.0,40.643833,-74.053833,2001-08-08T00:00:00.000,N7,"""28"" Buoy Robbins Reef"
131,1921-09-07T00:00:00.000,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.11,0.0,0.0,40.643833,-74.053833,1921-09-07T00:00:00.000,N7,"""28"" Buoy Robbins Reef"
132,1969-06-19T00:00:00.000,0.0,2.4,0.0,110000.0,20.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4.5,0.0,0.0,40.643833,-74.053833,1969-06-19T00:00:00.000,N7,"""28"" Buoy Robbins Reef"
133,1952-09-09T00:00:00.000,0.0,0.0,0.0,0.0,23.45,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,2.4,0.0,0.0,40.643833,-74.053833,1952-09-09T00:00:00.000,N7,"""28"" Buoy Robbins Reef"
134,1918-07-17T00:00:00.000,0.0,0.0,0.0,0.0,27.65,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4.9,0.0,0.0,40.643833,-74.053833,1918-07-17T00:00:00.000,N7,"""28"" Buoy Robbins Reef"
135,2015-08-11T00:00:00.000,0.294,0.0,422.92800000000005,0.0,28.17,5.87,0.17800000000000002,2.49,422.92800000000005,2,19.0,0.10099999999999999,7.55,7.57,5,6.28,422.92800000000005,406.907,40.643833,-74.053833,2015-08-11T00:00:00.000,N7,"""28"" Buoy Robbins Reef"
136,1923-08-15T00:00:00.000,0.0,0.0,0.0,0.0,29.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4.14,0.0,0.0,40.643833,-74.053833,1923-08-15T00:00:00.000,N7,"""28"" Buoy Robbins Reef"
137,1921-06-20T00:00:00.000,0.0,0.0,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4.92,0.0,0.0,40.643833,-74.053833,1921-06-20T00:00:00.000,N7,"""28"" Buoy Robbins Reef"
138,1992-07-28T00:00:00.000,0.0,0.7,0.0,800.0,14.92,0.0,0.0,0.0,0.0,0,32.0,0.0,7.31,7.4,273,4.89,0.0,0.0,40.858609,-73.91861,1992-07-28T00:00:00.000,H2,
139,1938-08-09T00:00:00.000,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,3.66,0.0,0.0,40.858609,-73.91861,1938-08-09T00:00:00.000,H2,
140,1938-09-14T00:00:00.000,0.0,0.0,0.0,0.0,12.95,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4.42,0.0,0.0,40.858609,-73.91861,1938-09-14T00:00:00.000,H2,
141,1981-05-26T00:00:00.000,0.0,0.5,0.0,54000.0,12.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,7.2,0.0,0.0,40.858609,-73.91861,1981-05-26T00:00:00.000,H2,
142,1981-05-26T00:00:00.000,0.0,0.5,0.0,54000.0,12.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,7.2,0.0,0.0,40.858609,-73.91861,1981-05-26T00:00:00.000,H2,
143,1931-07-07T00:00:00.000,0.0,0.0,0.0,0.0,18.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.76,0.0,0.0,40.858609,-73.91861,1931-07-07T00:00:00.000,H2,
144,1971-09-14T00:00:00.000,0.0,3.9,0.0,350000.0,18.8,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.9,0.0,0.0,40.858609,-73.91861,1971-09-14T00:00:00.000,H2,
145,1951-08-22T00:00:00.000,0.0,0.0,0.0,0.0,10.15,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,3.2,0.0,0.0,40.858609,-73.91861,1951-08-22T00:00:00.000,H2,
146,1955-06-22T00:00:00.000,0.0,0.0,0.0,460.0,16.45,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,3.4,0.0,0.0,40.858609,-73.91861,1955-06-22T00:00:00.000,H2,
147,1998-10-19T00:00:00.000,0.183,0.0,0.0,0.0,12.27,6.5,0.679,0.0,0.0,0,16.0,0.179,7.29,7.36,0,7.46,0.0,0.0,40.858609,-73.91861,1998-10-19T00:00:00.000,H2,
148,1986-09-22T00:00:00.000,0.0,1.0,0.0,4900.0,13.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.3,7.5,50,5.6,0.0,0.0,40.858609,-73.91861,1986-09-22T00:00:00.000,H2,
149,1951-08-02T00:00:00.000,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,3.4,0.0,0.0,40.858609,-73.91861,1951-08-02T00:00:00.000,H2,
150,1973-08-15T00:00:00.000,0.0,1.6,0.0,28000.0,15.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,3.2,0.0,0.0,40.858609,-73.91861,1973-08-15T00:00:00.000,H2,
151,1969-07-07T00:00:00.000,0.0,3.9,0.0,160000.0,16.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4.1,0.0,0.0,40.858609,-73.91861,1969-07-07T00:00:00.000,H2,
152,1979-10-17T00:00:00.000,0.0,1.2,0.0,35000.0,10.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,6.5,0.0,0.0,40.858609,-73.91861,1979-10-17T00:00:00.000,H2,
153,1979-10-17T00:00:00.000,0.0,1.2,0.0,35000.0,10.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,6.5,0.0,0.0,40.858609,-73.91861,1979-10-17T00:00:00.000,H2,
154,1933-08-10T00:00:00.000,0.0,0.0,0.0,0.0,16.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,2.88,0.0,0.0,40.858609,-73.91861,1933-08-10T00:00:00.000,H2,
155,1961-07-31T00:00:00.000,0.0,0.0,0.0,93.0,11.9,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4.6,0.0,0.0,40.858609,-73.91861,1961-07-31T00:00:00.000,H2,
156,1926-07-15T00:00:00.000,0.0,0.0,0.0,0.0,13.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,3.4,0.0,0.0,40.858609,-73.91861,1926-07-15T00:00:00.000,H2,
157,2013-12-10T00:00:00.000,0.644,0.0,0.0,0.0,0.0,0.0,0.44799999999999995,4.07,0.0,930,9.0,0.154,0.0,0.0,3000,0.0,0.0,0.0,40.678034,-73.989073,2013-12-10T00:00:00.000,GC4,Carroll Street Bridge
158,2016-03-24T00:00:00.000,0.275,0.0,0.0,0.0,0.0,0.0,0.23399999999999999,2.23,0.0,8,24.0,0.13,7.8,7.8,4,0.0,0.0,0.0,40.678034,-73.989073,2016-03-24T00:00:00.000,GC4,Carroll Street Bridge
159,2009-08-20T00:00:00.000,0.385,0.0,0.0,0.0,0.0,0.0,0.34299999999999997,4.7,0.0,28,5.4,0.17600000000000002,7.33,7.37,132,0.0,0.0,0.0,40.678034,-73.989073,2009-08-20T00:00:00.000,GC4,Carroll Street Bridge
160,2014-11-18T00:00:00.000,1.058,0.0,0.0,0.0,0.0,0.0,0.37,6.58,0.0,7500,20.0,0.513,0.0,0.0,"26,000",0.0,0.0,0.0,40.678034,-73.989073,2014-11-18T00:00:00.000,GC4,Carroll Street Bridge
161,2009-08-25T00:00:00.000,0.4,0.0,0.0,0.0,0.0,0.0,0.46399999999999997,4.2,0.0,132,10.8,0.17800000000000002,7.28,7.32,500,0.0,0.0,0.0,40.678034,-73.989073,2009-08-25T00:00:00.000,GC4,Carroll Street Bridge
162,2014-06-09T00:00:00.000,1.05,0.0,0.0,0.0,0.0,0.0,0.282,7.91,0.0,100000,24.0,1.001,0.0,0.0,"200,000",0.0,0.0,0.0,40.678034,-73.989073,2014-06-09T00:00:00.000,GC4,Carroll Street Bridge
163,2010-09-16T00:00:00.000,0.7190000000000001,0.0,0.0,0.0,0.0,0.0,0.47600000000000003,2.9,0.0,80,12.0,0.242,6.85,6.89,"5,800",0.0,0.0,0.0,40.678034,-73.989073,2010-09-16T00:00:00.000,GC4,Carroll Street Bridge
164,2012-01-18T00:00:00.000,0.632,0.0,0.0,0.0,0.0,0.0,0.24600000000000002,5.3,0.0,2200,8.0,0.31,7.43,7.49,3000,0.0,0.0,0.0,40.678034,-73.989073,2012-01-18T00:00:00.000,GC4,Carroll Street Bridge
165,2005-06-23T00:00:00.000,0.424,0.0,0.0,0.0,0.0,0.0,0.35200000000000004,0.0,0.0,42,13.0,0.174,0.0,0.0,216,0.0,0.0,0.0,40.678034,-73.989073,2005-06-23T00:00:00.000,GC4,Carroll Street Bridge
166,2013-08-22T00:00:00.000,0.7020000000000001,0.0,0.0,0.0,0.0,0.0,0.081,4.4,0.0,96,5.0,0.302,6.97,7.16,1100,0.0,0.0,0.0,40.678034,-73.989073,2013-08-22T00:00:00.000,GC4,Carroll Street Bridge
167,1994-06-27T00:00:00.000,0.49,1.3,0.0,2200.0,24.8,0.0,0.37,0.0,0.0,0,12.0,0.17,7.35,7.25,200,4.53,0.0,0.0,40.803613,-73.929168,1994-06-27T00:00:00.000,H4,
168,1967-06-12T00:00:00.000,0.0,0.0,0.0,330.0,25.55,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4.6,0.0,0.0,40.803613,-73.929168,1967-06-12T00:00:00.000,H4,
169,1965-08-23T00:00:00.000,0.0,0.0,0.0,230.0,25.9,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.2,0.0,0.0,40.803613,-73.929168,1965-08-23T00:00:00.000,H4,
170,1942-07-21T00:00:00.000,0.0,0.0,0.0,0.0,21.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.12,0.0,0.0,40.803613,-73.929168,1942-07-21T00:00:00.000,H4,
171,1994-08-25T00:00:00.000,0.33,1.9,0.0,1700.0,0.0,0.0,0.54,0.0,0.0,0,7.0,0.2,7.49,7.52,593,4.1,0.0,0.0,40.803613,-73.929168,1994-08-25T00:00:00.000,H4,
172,1946-08-14T00:00:00.000,0.0,0.0,0.0,0.0,23.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.7,0.0,0.0,40.803613,-73.929168,1946-08-14T00:00:00.000,H4,
173,1936-07-10T00:00:00.000,0.0,0.0,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,40.803613,-73.929168,1936-07-10T00:00:00.000,H4,
174,1952-07-23T00:00:00.000,0.0,0.0,0.0,0.0,23.45,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.3,0.0,0.0,40.803613,-73.929168,1952-07-23T00:00:00.000,H4,
175,1921-08-09T00:00:00.000,0.0,0.0,0.0,0.0,24.85,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.23,0.0,0.0,40.803613,-73.929168,1921-08-09T00:00:00.000,H4,
176,1972-06-07T00:00:00.000,0.0,4.6,0.0,70000.0,19.9,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,3.5,0.0,0.0,40.803613,-73.929168,1972-06-07T00:00:00.000,H4,
177,1939-09-06T00:00:00.000,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.95,0.0,0.0,40.803613,-73.929168,1939-09-06T00:00:00.000,H4,
178,1980-08-04T00:00:00.000,0.0,0.6,0.0,23000.0,27.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.9,0.0,0.0,40.803613,-73.929168,1980-08-04T00:00:00.000,H4,
179,1980-08-04T00:00:00.000,0.0,0.6,0.0,23000.0,27.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.9,0.0,0.0,40.803613,-73.929168,1980-08-04T00:00:00.000,H4,
180,1960-06-06T00:00:00.000,0.0,0.0,0.0,460.0,24.15,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,2.9,0.0,0.0,40.803613,-73.929168,1960-06-06T00:00:00.000,H4,
181,1998-06-10T00:00:00.000,0.209,0.0,0.0,0.0,16.79,0.0,0.37799999999999995,0.0,0.0,0,26.0,0.145,7.46,7.47,46,6.71,0.0,0.0,40.803613,-73.929168,1998-06-10T00:00:00.000,H4,
182,1980-09-02T00:00:00.000,0.0,0.9,0.0,17000.0,27.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,2.4,0.0,0.0,40.803613,-73.929168,1980-09-02T00:00:00.000,H4,
183,1980-09-02T00:00:00.000,0.0,0.9,0.0,17000.0,27.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,2.4,0.0,0.0,40.803613,-73.929168,1980-09-02T00:00:00.000,H4,
184,1948-08-17T00:00:00.000,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.5,0.0,0.0,40.803613,-73.929168,1948-08-17T00:00:00.000,H4,
185,1936-07-24T00:00:00.000,0.0,0.0,0.0,0.0,23.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,40.803613,-73.929168,1936-07-24T00:00:00.000,H4,
186,1964-06-22T00:00:00.000,0.0,0.0,0.0,43.0,22.05,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,2.9,0.0,0.0,40.803613,-73.929168,1964-06-22T00:00:00.000,H4,
187,1973-08-22T00:00:00.000,0.0,2.0,0.0,540000.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,40.803613,-73.929168,1973-08-22T00:00:00.000,H4,
188,1936-08-03T00:00:00.000,0.0,0.0,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,40.803613,-73.929168,1936-08-03T00:00:00.000,H4,
189,1956-08-22T00:00:00.000,0.0,0.0,0.0,460.0,25.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.4,0.0,0.0,40.803613,-73.929168,1956-08-22T00:00:00.000,H4,
190,1952-06-18T00:00:00.000,0.0,0.0,0.0,0.0,23.8,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,3.0,0.0,0.0,40.803613,-73.929168,1952-06-18T00:00:00.000,H4,
191,1995-07-12T00:00:00.000,0.49,0.0,0.0,1100.0,24.65,0.0,0.5,0.0,0.0,0,48.0,0.19,0.0,0.0,240,3.91,0.0,0.0,40.700000,-74.006548,1995-07-12T00:00:00.000,E1,
192,1961-08-30T00:00:00.000,0.0,0.0,0.0,210.0,25.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.1,0.0,0.0,40.700000,-74.006548,1961-08-30T00:00:00.000,E1,
193,1914-04-14T00:00:00.000,0.0,0.0,0.0,0.0,15.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,10.17,0.0,0.0,40.700000,-74.006548,1914-04-14T00:00:00.000,E1,
194,1930-08-27T00:00:00.000,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,2.12,0.0,0.0,40.700000,-74.006548,1930-08-27T00:00:00.000,E1,
195,1973-07-11T00:00:00.000,0.0,6.3,0.0,79000.0,15.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,3.5,0.0,0.0,40.700000,-74.006548,1973-07-11T00:00:00.000,E1,
196,1914-09-10T00:00:00.000,0.0,0.0,0.0,0.0,29.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4.08,0.0,0.0,40.700000,-74.006548,1914-09-10T00:00:00.000,E1,
197,1915-06-24T00:00:00.000,0.0,0.0,0.0,0.0,26.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,2.85,0.0,0.0,40.700000,-74.006548,1915-06-24T00:00:00.000,E1,
198,1935-09-04T00:00:00.000,0.0,0.0,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.02,0.0,0.0,40.700000,-74.006548,1935-09-04T00:00:00.000,E1,
199,1940-08-01T00:00:00.000,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,3.22,0.0,0.0,40.700000,-74.006548,1940-08-01T00:00:00.000,E1,
200,1988-12-08T00:00:00.000,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,40.700000,-74.006548,1988-12-08T00:00:00.000,E1,
201,1922-07-19T00:00:00.000,0.0,0.0,0.0,0.0,21.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.36,0.0,0.0,40.700000,-74.006548,1922-07-19T00:00:00.000,E1,
202,1962-06-20T00:00:00.000,0.0,0.0,0.0,460.0,26.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.9,0.0,0.0,40.700000,-74.006548,1962-06-20T00:00:00.000,E1,
203,2015-09-03T00:00:00.000,0.23,0.0,227.04,0.0,29.69,4.47,0.084,2.59,227.04,5,12.0,0.188,7.63,7.64,3,5.0,227.04,229.335,40.621667,-73.89472099999999,2015-09-03T00:00:00.000,J10,Paerdegat Basin
204,1986-08-07T00:00:00.000,0.0,5.4,0.0,330.0,26.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.8,7.8,30,4.5,0.0,0.0,40.621667,-73.89472099999999,1986-08-07T00:00:00.000,J10,Paerdegat Basin
205,1992-08-26T00:00:00.000,0.46,3.4,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0,17.0,0.21,0.0,0.0,130,8.82,0.0,0.0,40.621667,-73.89472099999999,1992-08-26T00:00:00.000,J10,Paerdegat Basin
206,1997-06-23T00:00:00.000,0.172,0.0,0.0,0.0,27.56,6.72,0.187,0.0,0.0,0,16.0,0.182,8.13,8.0,12,7.89,0.0,0.0,40.621667,-73.89472099999999,1997-06-23T00:00:00.000,J10,Paerdegat Basin
207,1996-09-09T00:00:00.000,0.608,0.0,0.0,0.0,26.55,3.87,0.27399999999999997,0.0,0.0,0,44.0,0.35700000000000004,0.0,0.0,0,4.65,0.0,0.0,40.621667,-73.89472099999999,1996-09-09T00:00:00.000,J10,Paerdegat Basin
208,1993-12-15T00:00:00.000,0.57,1.8,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0,6.0,0.12,7.93,7.93,0,12.21,0.0,0.0,40.621667,-73.89472099999999,1993-12-15T00:00:00.000,J10,Paerdegat Basin
209,1994-01-06T00:00:00.000,1.0,2.3,0.0,0.0,26.95,0.0,0.42,0.0,0.0,0,11.0,0.13,8.08,8.09,0,11.35,0.0,0.0,40.621667,-73.89472099999999,1994-01-06T00:00:00.000,J10,Paerdegat Basin
210,1997-03-13T00:00:00.000,0.326,0.0,0.0,0.0,27.43,10.94,0.22899999999999998,0.0,0.0,0,94.0,0.073,7.94,7.95,0,10.52,0.0,0.0,40.621667,-73.89472099999999,1997-03-13T00:00:00.000,J10,Paerdegat Basin
211,1993-11-30T00:00:00.000,0.96,1.7,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0,10.0,0.16,7.96,8.04,0,9.92,0.0,0.0,40.621667,-73.89472099999999,1993-11-30T00:00:00.000,J10,Paerdegat Basin
212,1980-06-10T00:00:00.000,0.0,2.3,0.0,24000.0,15.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,5.1,0.0,0.0,40.878055,-73.923884,1980-06-10T00:00:00.000,H1,
213,1980-06-10T00:00:00.000,0.0,2.3,0.0,24000.0,15.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,5.1,0.0,0.0,40.878055,-73.923884,1980-06-10T00:00:00.000,H1,
214,1960-07-27T00:00:00.000,0.0,0.0,0.0,460.0,18.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,2.8,0.0,0.0,40.878055,-73.923884,1960-07-27T00:00:00.000,H1,
215,1950-08-30T00:00:00.000,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.9,0.0,0.0,40.878055,-73.923884,1950-08-30T00:00:00.000,H1,
216,1940-06-26T00:00:00.000,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4.76,0.0,0.0,40.878055,-73.923884,1940-06-26T00:00:00.000,H1,
217,1957-07-25T00:00:00.000,0.0,0.0,0.0,93.0,18.55,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4.1,0.0,0.0,40.878055,-73.923884,1957-07-25T00:00:00.000,H1,
