,sample_date,top_ammonium_mg_l,oakwood_bod_top_sample_mg_l,oxidation_reduction_potential_mv_bottom_sample,top_bottom_coliform_cells_100_ml,bottom_salinity_psu,ctd_conductivity_temperature_depth_profiler_bottom_dissolved_oxygen_mg_l,top_nitrate_nitrite_mg_l,top_dissolved_organic_carbon_mg_l,oxidation_reduction_potential_mv_bottom_sample,top_enterococci_bacteria_cells_100ml,top_total_suspended_solid_mg_l,total_phosphorus_mg_l,top_ph,bottom_ph,top_fecal_coliform_bacteria_cells_100ml,winkler_method_bottom_dissolved_oxygen_mg_l,oxidation_reduction_potential_mv_bottom_sample,oxidation_reduction_potential_mv_top_sample,lat,long,sampling_location,DESCRIPTION
45,2000-08-10T00:00:00.000,0.11599999999999999,0.0,0.0,0,29.5,5.09,0.135,2.82,0.0,0,5.0,0.09300000000000001,7.41,7.49,6,7.23,0.0,0.0,40.568333,-73.983333,N9,Steeplechase Pier
148,2000-08-15T00:00:00.000,0.33799999999999997,0.0,0.0,0,23.92,6.05,0.409,3.91,0.0,0,3.4,0.147,7.17,7.31,440,5.14,0.0,0.0,40.651112,-74.08194499999999,K1,St. George
367,2000-08-24T00:00:00.000,0.322,0.0,0.0,0,18.54,4.33,0.544,4.29,0.0,0,12.8,0.177,7.23,7.22,587,5.6,0.0,0.0,40.637500,-74.195833,K3,A & K Railroad Bridge
26,2000-08-31T00:00:00.000,0.327,0.0,0.0,0,24.95,2.76,0.413,3.36,0.0,0,7.4,0.152,7.33,7.43,25,5.72,0.0,0.0,40.606167,-74.0455,N8,The Narrows
404,2000-09-27T00:00:00.000,0.358,0.0,0.0,0,25.13,0.0,0.39,4.23,0.0,0,11.2,0.18100000000000002,7.25,7.46,283,5.43,0.0,0.0,40.764500,-74.005833,N4,42nd Street
473,2001-02-28T00:00:00.000,0.0,0.0,0.0,0,26.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,40.484500,-74.24583299999999,K5A,Raritan River
244,2001-05-01T00:00:00.000,0.102,0.0,0.0,0,12.23,0.0,0.604,2.96,0.0,14,30.2,0.10400000000000001,7.85,7.73,64,10.29,0.0,0.0,40.914500,-73.916167,N1,Mt. St. Vincent
495,2001-06-18T00:00:00.000,1.14,0.0,0.0,0,0.0,0.0,0.29100000000000004,3.86,0.0,0,6.6,0.222,7.71,7.82,1180,6.5,0.0,0.0,40.805000,-73.8205,E7,Whitestone
589,2001-07-16T00:00:00.000,0.317,0.0,0.0,0,27.5,0.0,0.105,4.12,0.0,1,3.8,0.292,8.17,8.06,20,5.4,0.0,0.0,40.642833,-73.851167,J8,Spring Creek
261,2001-07-17T00:00:00.000,0.023,0.0,0.0,0,26.51,0.0,0.013999999999999999,3.58,0.0,2,10.2,0.128,8.09,7.59,6,3.6,0.0,0.0,40.843667,-73.765333,E10,Hart Island
159,2001-07-18T00:00:00.000,0.37799999999999995,0.0,0.0,0,24.95,0.0,0.38799999999999996,2.55,0.0,24,11.8,0.175,7.63,7.76,80,6.2,0.0,0.0,40.651112,-74.08194499999999,K1,St. George
386,2001-07-24T00:00:00.000,0.373,0.0,0.0,0,24.77,0.0,0.25,4.6,0.0,42,10.0,0.212,7.56,7.56,89,5.1,0.0,0.0,40.785500,-73.860833,E6,Flushing Bay
539,2001-08-07T00:00:00.000,0.304,0.0,0.0,0,27.57,0.0,0.21899999999999997,4.68,0.0,0,20.8,0.36700000000000005,8.12,7.9,5,6.4,0.0,0.0,40.627000,-73.88283299999999,J3,Canarsie
100,2001-08-08T00:00:00.000,0.446,0.0,0.0,0,28.25,0.0,0.40700000000000003,3.83,0.0,0,2.0,0.184,7.68,7.71,28,6.0,0.0,0.0,40.643833,-74.053833,N7,"""28"" Buoy Robbins Reef"
282,2001-08-29T00:00:00.000,0.7809999999999999,0.0,0.0,0,0.0,0.0,0.6629999999999999,2.4,0.0,1,6.0,0.335,7.3,7.34,84,4.3,0.0,0.0,40.567000,-74.211667,K4,Fresh Kills
619,2001-09-17T00:00:00.000,0.318,0.0,0.0,0,0.0,0.0,0.156,2.87,0.0,1,11.6,0.198,8.05,8.06,52,6.2,0.0,0.0,40.573333,-73.88466700000001,J1,Rockaway Inlet
257,2001-10-23T00:00:00.000,0.195,0.0,0.0,0,27.48,0.0,0.159,2.49,0.0,0,2.2,0.162,7.91,7.82,7,6.8,0.0,0.0,40.843667,-73.765333,E10,Hart Island
400,2001-10-23T00:00:00.000,0.358,0.0,0.0,0,17.23,0.0,0.706,3.4,0.0,0,2.0,0.198,7.77,7.74,35,6.2,0.0,0.0,40.764500,-74.005833,N4,42nd Street
280,2002-06-05T00:00:00.000,0.5820000000000001,0.0,0.0,0,0.0,0.0,0.502,2.92,0.0,0,7.2,0.20199999999999999,7.55,7.59,22,6.37,0.0,0.0,40.567000,-74.211667,K4,Fresh Kills
444,2002-06-11T00:00:00.000,0.017,0.0,0.0,0,0.0,0.0,0.008,2.81,0.0,19,30.0,0.272,8.6,8.57,20,11.16,0.0,0.0,40.608055,-73.885835,J2,Mill Basin
658,2002-06-11T00:00:00.000,0.086,0.0,0.0,0,0.0,0.0,0.192,5.83,0.0,1,7.8,0.39299999999999996,8.61,8.47,95,8.92,0.0,0.0,40.633833,-73.873667,J9A,Fr. Crk. Bouy C21
659,2002-07-09T00:00:00.000,0.166,0.0,0.0,0,0.0,0.0,0.2,0.0,0.0,4,35.6,0.373,8.21,8.23,38,10.36,0.0,0.0,40.633833,-73.873667,J9A,Fr. Crk. Bouy C21
161,2002-07-31T00:00:00.000,0.392,0.0,0.0,0,30.9,6.22,0.345,3.6,0.0,0,32.4,0.198,7.5,7.66,15,4.96,0.0,0.0,40.651112,-74.08194499999999,K1,St. George
402,2002-08-07T00:00:00.000,0.312,0.0,0.0,0,27.12,6.13,0.34,3.31,0.0,0,7.2,0.154,7.31,7.38,98,4.58,0.0,0.0,40.764500,-74.005833,N4,42nd Street
556,2002-08-19T00:00:00.000,0.36700000000000005,0.0,0.0,0,27.86,5.09,0.38799999999999996,4.02,0.0,6,23.0,0.209,7.36,7.37,208,3.65,0.0,0.0,40.735333,-73.97,E2,23rd Street
620,2002-11-13T00:00:00.000,0.348,0.0,0.0,0,32.37,10.89,0.335,3.47,0.0,0,0.6,0.13699999999999998,7.87,8.03,0,8.05,0.0,0.0,40.573333,-73.88466700000001,J1,Rockaway Inlet
401,2003-02-12T00:00:00.000,0.391,0.0,0.0,0,30.48,15.33,0.584,3.44,0.0,18,20.4,0.1,7.86,8.12,0,12.33,0.0,0.0,40.764500,-74.005833,N4,42nd Street
211,2003-04-08T00:00:00.000,0.192,0.0,0.0,0,24.78,15.38,0.7240000000000001,5.15,0.0,80,8.6,0.08,7.39,7.94,0,11.27,0.0,0.0,40.820833,-73.965333,N3B,125th Street
277,2003-04-10T00:00:00.000,0.612,0.0,0.0,0,23.14,14.71,0.626,5.41,0.0,72,4.4,0.14,7.73,7.83,0,10.5,0.0,0.0,40.567000,-74.211667,K4,Fresh Kills
568,2003-07-02T00:00:00.000,0.215,0.0,0.0,0,24.07,0.0,0.207,3.81,0.0,0,0.0,0.2,7.77,7.24,0,5.12,0.0,0.0,40.737167,-73.946167,NC3,Whale Creek
8,2003-08-27T00:00:00.000,0.068,0.0,0.0,0,0.0,0.0,0.196,4.39,0.0,2,11.4,0.18,7.9,7.98,0,9.29,0.0,0.0,40.641167,-74.153,K2,Shooters Island
149,2003-09-10T00:00:00.000,0.5660000000000001,0.0,0.0,0,0.0,0.0,0.49,3.58,0.0,5,11.2,0.22,7.26,7.54,4,5.83,0.0,0.0,40.651112,-74.08194499999999,K1,St. George
69,2004-03-02T00:00:00.000,0.226,0.0,0.0,0,25.7,0.0,0.502,3.67,0.0,0,38.4,0.212,8.78,8.72,3,19.49,0.0,0.0,40.645333,-73.820833,J7,Bergen Basin
196,2004-03-03T00:00:00.000,0.371,0.0,0.0,0,0.0,0.0,0.44,2.93,0.0,0,9.6,0.096,0.0,0.0,48,10.86,0.0,0.0,40.664667,-74.051333,N6,"Buoy ""31"""
251,2004-05-24T00:00:00.000,0.09,0.0,0.0,0,17.64,0.0,0.5,3.53,0.0,2,1.2,0.07200000000000001,7.47,7.42,45,6.14,0.0,0.0,40.914500,-73.916167,N1,Mt. St. Vincent
135,2004-05-26T00:00:00.000,0.273,0.0,0.0,0,21.57,0.0,0.447,3.87,0.0,117,6.4,0.162,7.62,7.64,151,5.99,0.0,0.0,40.508833,-74.258833,K5,Tottenville
242,2004-06-07T00:00:00.000,0.204,0.0,0.0,0,0.0,0.0,0.584,3.66,0.0,2,10.6,0.11599999999999999,0.0,0.0,5,6.42,0.0,0.0,40.914500,-73.916167,N1,Mt. St. Vincent
625,2004-06-15T00:00:00.000,0.023,0.0,0.0,0,25.82,0.0,0.204,0.0,0.0,1,10.4,0.262,8.48,8.33,1,9.06,0.0,0.0,40.573333,-73.88466700000001,J1,Rockaway Inlet
661,2004-06-29T00:00:00.000,0.092,0.0,0.0,0,25.1,0.0,0.113,0.0,0.0,2,98.4,0.29600000000000004,8.48,8.53,184,8.36,0.0,0.0,40.633833,-73.873667,J9A,Fr. Crk. Bouy C21
162,2004-06-30T00:00:00.000,0.321,0.0,0.0,0,23.08,0.0,0.276,0.0,0.0,4,10.8,0.111,7.34,7.44,500,6.56,0.0,0.0,40.651112,-74.08194499999999,K1,St. George
375,2004-06-30T00:00:00.000,0.301,0.0,0.0,0,20.26,0.0,0.405,0.0,0.0,1,1.2,0.136,7.42,7.52,450,7.4,0.0,0.0,40.637500,-74.195833,K3,A & K Railroad Bridge
566,2004-06-30T00:00:00.000,0.444,0.0,0.0,0,22.01,0.0,0.223,0.0,0.0,29,1.8,0.212,6.94,6.99,789,4.09,0.0,0.0,40.737167,-73.946167,NC3,Whale Creek
204,2004-07-12T00:00:00.000,0.316,0.0,0.0,0,24.13,0.0,0.17,3.21,0.0,24,5.6,0.243,7.2,7.24,119,4.31,0.0,0.0,40.800833,-73.8645,E14,Bronx River
393,2004-07-26T00:00:00.000,0.727,0.0,0.0,0,22.54,0.0,0.263,2.91,0.0,7,21.0,0.242,7.11,7.18,240,2.92,0.0,0.0,40.785500,-73.860833,E6,Flushing Bay
63,2004-07-28T00:00:00.000,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,40.714961,-73.931556,NC0,English Kills
385,2004-08-09T00:00:00.000,0.616,0.0,0.0,0,23.08,0.0,0.324,2.97,0.0,1,10.6,0.23800000000000002,7.32,7.27,2,3.52,0.0,0.0,40.785500,-73.860833,E6,Flushing Bay
237,2004-08-23T00:00:00.000,0.076,0.0,0.0,0,11.75,0.0,0.532,3.6,0.0,9,9.6,0.11900000000000001,7.88,7.55,40,4.77,0.0,0.0,40.914500,-73.916167,N1,Mt. St. Vincent
474,2004-09-09T00:00:00.000,0.212,0.0,0.0,0,0.0,0.0,0.32799999999999996,2.8,0.0,1,11.6,0.16,0.0,0.0,10,6.1,0.0,0.0,40.484500,-74.24583299999999,K5A,Raritan River
116,2005-06-23T00:00:00.000,0.424,0.0,0.0,0,0.0,0.0,0.35200000000000004,0.0,0.0,42,13.0,0.174,0.0,0.0,216,0.0,0.0,0.0,40.678034,-73.989073,GC4,Carroll Street Bridge
409,2005-06-27T00:00:00.000,0.3,0.0,125.37,0,21.84,0.0,0.466,2.97,125.37,9,15.5,0.122,7.17,7.22,59,5.48,125.37,119.81,40.764500,-74.005833,N4,42nd Street
220,2005-07-11T00:00:00.000,0.2,0.0,0.0,0,0.0,0.0,0.45399999999999996,0.0,0.0,4,11.5,0.11900000000000001,0.0,0.0,162,4.99,0.0,0.0,40.820833,-73.965333,N3B,125th Street
657,2005-07-21T00:00:00.000,0.5720000000000001,0.0,0.0,0,0.0,0.0,0.182,4.29,0.0,3,2.5,0.373,7.57,0.0,80,0.0,0.0,0.0,40.633833,-73.873667,J9A,Fr. Crk. Bouy C21
515,2005-08-15T00:00:00.000,0.23199999999999998,0.0,0.0,0,0.0,0.0,0.223,2.82,0.0,490,7.75,0.20199999999999999,7.19,7.09,2000,0.63,0.0,0.0,40.800500,-73.78366700000001,E8,Throgs Neck
601,2005-08-17T00:00:00.000,2.43,0.0,-273.86,0,22.61,0.0,0.016,6.21,-273.86,4000,7.25,0.63,6.96,6.99,4000,0.0,-273.86,-239.86,40.724545,-73.92704,NC1,Maspeth Creek
370,2005-09-14T00:00:00.000,1.07,0.0,76.43,0,23.41,0.0,0.542,3.88,76.43,6,8.75,0.26,7.43,7.48,10,6.01,76.43,70.99,40.637500,-74.195833,K3,A & K Railroad Bridge
486,2006-02-07T00:00:00.000,0.31,0.0,110.228,0,24.31,11.11,0.292,3.78,110.228,18,2.5,0.136,8.06,8.12,37,12.0,110.228,108.09,40.805000,-73.8205,E7,Whitestone
12,2006-02-09T00:00:00.000,0.36,0.0,0.0,0,0.0,0.0,0.688,4.33,0.0,10,30.0,0.099,0.0,0.0,84,10.8,0.0,0.0,40.641167,-74.153,K2,Shooters Island
624,2006-03-07T00:00:00.000,0.19699999999999998,0.0,63.613,0,28.42,10.12,0.134,2.72,63.613,1,2.3,0.081,8.14,8.22,1,11.2,63.613,56.965,40.573333,-73.88466700000001,J1,Rockaway Inlet
160,2006-04-05T00:00:00.000,0.382,0.0,0.0,0,0.0,0.0,0.325,3.22,0.0,18,19.0,0.08800000000000001,7.84,7.94,30,9.99,0.0,0.0,40.651112,-74.08194499999999,K1,St. George
548,2006-05-31T00:00:00.000,0.17,0.0,0.0,0,0.0,0.0,0.149,4.42,0.0,2,14.75,0.23600000000000002,0.0,0.0,221,9.22,0.0,0.0,40.633095,-73.806455,J12,Grassy Bay
508,2006-06-05T00:00:00.000,0.32799999999999996,0.0,0.0,0,0.0,0.0,0.198,0.0,0.0,5,21.5,0.114,0.0,0.0,164,7.24,0.0,0.0,40.800500,-73.78366700000001,E8,Throgs Neck
498,2006-06-05T00:00:00.000,0.44799999999999995,0.0,217.855,0,23.96,6.07,0.22399999999999998,3.2,217.855,12,5.0,0.132,7.55,7.47,225,6.6,217.855,218.882,40.805000,-73.8205,E7,Whitestone
154,2006-06-21T00:00:00.000,0.318,0.0,0.0,0,0.0,0.0,0.364,3.77,0.0,1,20.5,0.13,0.0,0.0,8,6.7,0.0,0.0,40.651112,-74.08194499999999,K1,St. George
281,2006-06-29T00:00:00.000,0.622,0.0,0.0,0,0.0,0.0,0.47700000000000004,4.17,0.0,6,26.75,0.204,0.0,0.0,96,5.22,0.0,0.0,40.567000,-74.211667,K4,Fresh Kills
621,2006-07-06T00:00:00.000,0.20199999999999999,0.0,30.016,0,27.6,3.85,0.098,3.72,30.016,5,18.25,0.17800000000000002,7.92,7.77,490,5.01,30.016,18.434,40.573333,-73.88466700000001,J1,Rockaway Inlet
66,2006-07-18T00:00:00.000,0.402,0.0,55.39,0,25.35,5.44,0.23600000000000002,5.16,55.39,1,45.5,0.32,7.87,7.86,8,6.65,55.39,50.637,40.645333,-73.820833,J7,Bergen Basin
563,2006-07-25T00:00:00.000,0.085,0.0,53.41,0,26.03,1.9,0.1,3.71,53.41,6,60.75,0.285,8.17,7.88,184,8.8,53.41,52.938,40.628000,-73.909667,PB2,Midway in Basin
99,2006-07-26T00:00:00.000,0.261,0.0,39.095,0,25.28,5.91,0.223,3.51,39.095,1,9.5,0.12,7.68,7.73,5,6.97,39.095,26.271,40.643833,-74.053833,N7,"""28"" Buoy Robbins Reef"
617,2006-08-01T00:00:00.000,0.153,0.0,91.515,0,27.91,5.37,0.07400000000000001,3.21,91.515,1,12.25,0.134,8.32,8.34,7,6.6,91.515,89.1,40.573333,-73.88466700000001,J1,Rockaway Inlet
271,2006-08-21T00:00:00.000,0.025,0.0,172.69400000000002,0,26.66,1.4,0.028999999999999998,2.75,172.69400000000002,1,4.75,0.145,7.43,7.14,2,1.61,172.69400000000002,185.799,40.843667,-73.765333,E10,Hart Island
304,2006-08-28T00:00:00.000,0.364,0.0,76.23100000000001,0,25.94,4.88,0.33399999999999996,3.39,76.23100000000001,91,3.6,0.14800000000000002,7.4,7.52,280,5.85,76.23100000000001,60.623000000000005,40.704500,-74.03,N5,Pier A-The Battery
218,2006-08-28T00:00:00.000,0.306,0.0,89.682,0,22.67,4.37,0.35,4.28,89.682,235,1.5,0.142,7.35,7.4,52,5.22,89.682,75.211,40.820833,-73.965333,N3B,125th Street
647,2006-09-27T00:00:00.000,0.156,0.0,43.647,0,25.59,8.23,0.312,2.44,43.647,1,6.0,0.10800000000000001,7.81,7.85,2,8.26,43.647,37.861999999999995,40.510333,-74.100833,K6,Orchard Light
235,2006-10-23T00:00:00.000,0.086,0.0,69.47399999999999,0,8.68,7.06,0.601,4.27,69.47399999999999,4,14.0,0.172,7.12,7.46,10,7.4,69.47399999999999,56.693999999999996,40.914500,-73.916167,N1,Mt. St. Vincent
349,2006-11-13T00:00:00.000,0.191,0.0,31.131,0,7.89,8.8,0.42100000000000004,4.58,31.131,66,10.25,0.109,7.47,7.52,152,9.16,31.131,26.596,40.828000,-73.93383299999999,H3,155th Street
565,2006-12-20T00:00:00.000,0.636,0.0,0.0,0,22.2,9.49,0.479,3.35,0.0,5,7.0,0.154,7.53,7.62,96,8.85,0.0,0.0,40.737167,-73.946167,NC3,Whale Creek
634,2006-12-20T00:00:00.000,0.64,0.0,0.0,0,21.85,8.78,0.493,3.31,0.0,15,5.25,0.155,7.5,7.53,20,8.56,0.0,0.0,40.728833,-73.9355,NC2,Amoco Tank Farm
320,2007-01-22T00:00:00.000,0.325,0.0,0.0,0,25.32,12.63,0.36200000000000004,2.79,0.0,1,6.6,0.092,7.74,7.82,22,10.89,0.0,0.0,40.704500,-74.03,N5,Pier A-The Battery
231,2007-03-19T00:00:00.000,0.25,0.0,165.84,0,11.7,9.97,0.6509999999999999,3.66,165.84,32,26.0,0.12,7.64,7.65,52,13.13,165.84,164.028,40.820833,-73.965333,N3B,125th Street
37,2007-03-21T00:00:00.000,0.198,0.0,145.904,0,29.28,9.24,0.248,3.11,145.904,3,8.8,0.067,7.97,8.01,4,10.85,145.904,144.757,40.606167,-74.0455,N8,The Narrows
549,2007-04-24T00:00:00.000,0.8240000000000001,0.0,129.291,0,23.85,3.76,0.504,4.43,129.291,1,15.8,0.223,8.21,7.98,3,6.63,129.291,125.412,40.633095,-73.806455,J12,Grassy Bay
618,2007-04-24T00:00:00.000,0.198,0.0,115.698,0,24.07,8.4,0.201,3.71,115.698,1,3.0,0.07200000000000001,7.81,7.87,1,10.23,115.698,122.277,40.573333,-73.88466700000001,J1,Rockaway Inlet
596,2007-05-24T00:00:00.000,0.358,0.0,0.0,0,0.0,0.0,0.426,0.0,0.0,53,4.5,0.102,0.0,0.0,25,0.0,0.0,0.0,40.676141,-73.990053,GC5,3rd Street Bridge
344,2007-05-29T00:00:00.000,0.371,0.0,181.68400000000003,0,20.08,5.78,0.384,2.78,181.68400000000003,2,6.5,0.12,7.41,7.44,18,6.85,181.68400000000003,185.768,40.828000,-73.93383299999999,H3,155th Street
458,2007-06-05T00:00:00.000,0.17800000000000002,0.0,0.0,0,25.8,5.48,0.10400000000000001,3.5,0.0,2,13.25,0.184,7.95,7.98,215,6.69,0.0,0.0,40.597667,-73.809,J5,A train Trestle
131,2007-06-05T00:00:00.000,0.13,0.0,0.0,0,28.68,4.59,0.054000000000000006,3.2,0.0,2,7.75,0.106,7.79,7.81,156,6.39,0.0,0.0,40.581667,-73.931333,J11,Sheepshead Bay
527,2007-06-18T00:00:00.000,0.632,0.0,0.0,0,23.21,3.2,0.20600000000000002,4.3,0.0,4,10.5,0.23,7.36,7.32,141,4.9,0.0,0.0,40.762167,-73.836667,FLC1,Flushing Creek
542,2007-06-26T00:00:00.000,0.544,0.0,0.0,0,27.74,4.81,0.32799999999999996,3.9,0.0,1,8.75,0.314,7.94,7.85,164,6.88,0.0,0.0,40.627000,-73.88283299999999,J3,Canarsie
524,2007-07-24T00:00:00.000,0.7120000000000001,0.0,69.762,0,23.77,1.87,0.22899999999999998,3.9,69.762,5900,13.75,0.298,7.07,7.07,4,2.22,69.762,70.045,40.762167,-73.836667,FLC1,Flushing Creek
306,2007-07-30T00:00:00.000,0.32899999999999996,0.0,0.0,0,0.0,0.0,0.37799999999999995,2.7,0.0,5,8.25,0.121,0.0,0.0,52,5.54,0.0,0.0,40.704500,-74.03,N5,Pier A-The Battery
39,2007-08-01T00:00:00.000,0.266,0.0,132.071,0,29.13,4.76,0.162,4.3,132.071,10,12.7,0.08199999999999999,7.54,7.64,4,5.78,132.071,140.079,40.606167,-74.0455,N8,The Narrows
653,2007-08-06T00:00:00.000,0.525,0.0,103.396,0,24.9,2.07,0.255,3.02,103.396,120,11.0,0.024,7.23,7.16,696,2.43,103.396,108.476,40.765000,-73.842833,FLC2,Flushing Crk. Mouth
488,2007-08-20T00:00:00.000,0.419,0.0,129.593,0,25.89,2.63,0.321,3.6,129.593,2,11.37,0.2,7.26,7.2,26,3.85,129.593,128.989,40.805000,-73.8205,E7,Whitestone
501,2007-09-04T00:00:00.000,0.203,0.0,0.0,0,26.49,4.12,0.36700000000000005,3.63,0.0,1,3.75,0.157,7.26,7.27,2,5.5,0.0,0.0,40.805000,-73.8205,E7,Whitestone
127,2007-09-19T00:00:00.000,0.26899999999999996,0.0,0.0,0,0.0,0.0,0.24600000000000002,2.83,0.0,1,7.0,0.15,7.65,0.0,8,0.0,0.0,0.0,40.581667,-73.931333,J11,Sheepshead Bay
183,2007-09-20T00:00:00.000,0.27,0.0,0.0,0,0.0,0.0,0.541,3.4,0.0,3,6.0,0.152,7.51,0.0,28,0.0,0.0,0.0,40.664667,-74.051333,N6,"Buoy ""31"""
635,2007-09-20T00:00:00.000,0.426,0.0,0.0,0,23.8,0.0,0.294,3.78,0.0,4,5.5,0.268,7.47,7.23,80,3.31,0.0,0.0,40.728833,-73.9355,NC2,Amoco Tank Farm
62,2007-10-03T00:00:00.000,0.838,0.0,0.0,0,24.2,0.0,0.294,3.28,0.0,148,12.0,0.307,7.05,7.06,520,1.13,0.0,0.0,40.714961,-73.931556,NC0,English Kills
253,2007-11-13T00:00:00.000,0.353,0.0,0.0,0,18.43,5.75,0.624,3.14,0.0,48,17.0,0.158,7.39,7.34,144,8.8,0.0,0.0,40.914500,-73.916167,N1,Mt. St. Vincent
55,2008-01-15T00:00:00.000,0.17800000000000002,0.0,0.0,0,25.9,0.0,0.24600000000000002,2.8,0.0,10,8.0,0.078,7.5,7.57,30,10.45,0.0,0.0,40.568333,-73.983333,N9,Steeplechase Pier
633,2008-04-10T00:00:00.000,6.61,0.0,0.0,0,0.0,0.0,4.68,0.0,0.0,1,3.7,1.01,7.31,0.0,40,0.0,0.0,0.0,40.653589,-73.878914,HC1,Hendrix Creek head
51,2008-06-03T00:00:00.000,0.08800000000000001,0.0,0.0,0,30.53,7.83,0.057999999999999996,2.4,0.0,1,10.8,0.061,7.66,7.71,2,8.48,0.0,0.0,40.568333,-73.983333,N9,Steeplechase Pier
202,2008-06-09T00:00:00.000,0.603,0.0,0.0,0,23.6,5.47,0.27399999999999997,2.77,0.0,12,10.0,0.188,7.11,7.11,110,5.98,0.0,0.0,40.800833,-73.8645,E14,Bronx River
286,2008-07-23T00:00:00.000,0.42100000000000004,0.0,0.0,0,24.08,4.33,0.466,4.9,0.0,2,4.8,0.24,7.27,7.32,0,5.5,0.0,0.0,40.567000,-74.211667,K4,Fresh Kills
451,2008-07-29T00:00:00.000,0.46,0.0,0.0,0,26.8,2.7,0.08800000000000001,4.1,0.0,1,14.4,0.405,7.66,7.67,0,3.32,0.0,0.0,40.597667,-73.809,J5,A train Trestle
181,2008-07-30T00:00:00.000,0.23399999999999999,0.0,0.0,0,26.51,5.26,0.322,4.6,0.0,4,11.2,0.139,7.56,7.6,0,6.18,0.0,0.0,40.664667,-74.051333,N6,"Buoy ""31"""
217,2008-08-04T00:00:00.000,0.254,0.0,0.0,0,21.64,4.42,0.322,3.0,0.0,6,24.0,0.134,7.4,7.5,0,5.56,0.0,0.0,40.820833,-73.965333,N3B,125th Street
615,2008-08-26T00:00:00.000,0.11599999999999999,0.0,0.0,0,28.27,6.31,0.134,5.0,0.0,1,12.4,0.17800000000000002,7.84,7.82,4,7.25,0.0,0.0,40.573333,-73.88466700000001,J1,Rockaway Inlet
351,2008-09-02T00:00:00.000,0.332,0.0,0.0,0,22.22,4.71,0.41600000000000004,3.2,0.0,3,19.6,0.217,7.31,7.26,2,5.8,0.0,0.0,40.828000,-73.93383299999999,H3,155th Street
627,2008-09-03T00:00:00.000,12.7,0.0,0.0,0,0.0,0.0,4.53,0.0,0.0,4,6.4,2.46,0.0,0.0,4,0.0,0.0,0.0,40.650775,-73.876836,HC2,Hendrix Creek 26 Wards outfall
243,2008-09-08T00:00:00.000,0.032,0.0,0.0,0,20.21,4.86,0.426,6.6,0.0,2,5.2,0.11900000000000001,7.73,7.39,166,5.85,0.0,0.0,40.914500,-73.916167,N1,Mt. St. Vincent
169,2008-09-17T00:00:00.000,0.40399999999999997,0.0,0.0,0,26.56,5.08,0.366,3.9,0.0,1,19.2,0.182,7.3,7.41,4,6.31,0.0,0.0,40.651112,-74.08194499999999,K1,St. George
573,2008-10-20T00:00:00.000,0.79,0.0,0.0,0,0.0,0.0,0.5,2.8,0.0,8,7.2,0.40700000000000003,7.2,7.24,60,8.76,0.0,0.0,40.772042,-73.85305799999999,FB1,Flushing Bay North
22,2008-10-22T00:00:00.000,0.40399999999999997,0.0,0.0,0,0.0,0.0,0.496,2.9,0.0,1,9.4,0.168,7.57,0.0,18,0.0,0.0,0.0,40.606167,-74.0455,N8,The Narrows
239,2009-05-26T00:00:00.000,0.32,0.0,0.0,0,15.29,7.47,0.379,3.1,0.0,5,19.4,0.11599999999999999,7.44,7.52,10,9.14,0.0,0.0,40.914500,-73.916167,N1,Mt. St. Vincent
606,2009-06-01T00:00:00.000,0.792,0.0,308.21299999999997,0,22.96,5.0,0.285,3.4,308.21299999999997,8,6.0,0.217,7.42,7.48,90,6.82,308.21299999999997,305.721,40.763000,-73.8495,E15,Flushing Bay South
640,2009-06-03T00:00:00.000,0.008,0.0,263.744,0,24.47,8.79,0.18899999999999997,2.9,263.744,1,8.8,0.062,7.98,8.03,1,13.25,263.744,261.26099999999997,40.510333,-74.100833,K6,Orchard Light
576,2009-06-15T00:00:00.000,0.5760000000000001,0.0,317.845,0,22.88,4.18,0.292,4.3,317.845,24,11.0,0.226,7.37,7.37,350,6.69,317.845,304.472,40.772042,-73.85305799999999,FB1,Flushing Bay North
9,2009-06-17T00:00:00.000,0.37,0.0,251.02599999999998,0,20.26,6.71,0.544,4.1,251.02599999999998,8,5.4,0.142,7.45,7.51,60,8.29,251.02599999999998,249.8,40.641167,-74.153,K2,Shooters Island
630,2009-06-22T00:00:00.000,9.58,0.0,0.0,0,0.0,0.0,1.43,0.0,0.0,30,5.0,1.21,0.0,0.0,390,0.0,0.0,0.0,40.650775,-73.876836,HC2,Hendrix Creek 26 Wards outfall
356,2009-06-23T00:00:00.000,0.057999999999999996,0.0,245.99400000000003,0,30.01,7.69,0.033,2.7,245.99400000000003,1,3.2,0.042,7.54,7.59,1,9.86,245.99400000000003,238.403,40.529667,-73.943667,N16,SI-FI-W Gong
656,2009-06-30T00:00:00.000,0.262,0.0,168.459,0,26.16,6.76,0.302,3.4,168.459,16,5.3,0.19399999999999998,7.81,7.82,10,7.84,168.459,170.12099999999998,40.633833,-73.873667,J9A,Fr. Crk. Bouy C21
137,2009-07-01T00:00:00.000,0.268,0.0,0.0,0,0.0,0.0,0.396,3.7,0.0,8,18.6,0.146,0.0,0.0,20,5.49,0.0,0.0,40.508833,-74.258833,K5,Tottenville
