_id,sample_date,top_ammonium_mg_l,oakwood_bod_top_sample_mg_l,oxidation_reduction_potential_mv_bottom_sample,top_bottom_coliform_cells_100_ml,bottom_salinity_psu,ctd_conductivity_temperature_depth_profiler_bottom_dissolved_oxygen_mg_l,top_nitrate_nitrite_mg_l,top_dissolved_organic_carbon_mg_l,top_enterococci_bacteria_cells_100ml,top_total_suspended_solid_mg_l,total_phosphorus_mg_l,top_ph,bottom_ph,top_fecal_coliform_bacteria_cells_100ml,winkler_method_bottom_dissolved_oxygen_mg_l,oxidation_reduction_potential_mv_top_sample,lat,long,sampling_location,DESCRIPTION,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcab"")",2010-01-12T00:00:00.000,0.708,0,63.16,0,26.49,13.48,0.55,2.5,10,7.2,0.18,8.13,8.14,38,14.51,65.92,40.642833,-73.851167,J8,Spring Creek,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcac"")",1993-04-06T00:00:00.000,0.41,5.8,0,0,24.36,0,0.19,0,0,32,0.17,8.52,8.52,0,15.38,0,40.642833,-73.851167,J8,Spring Creek,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcad"")",2015-05-27T00:00:00.000,0.16,0,222.69,0,28.04,6.19,0.101,3.43,1,21,0.411,8.13,8.06,19,7.34,223.143,40.642833,-73.851167,J8,Spring Creek,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcae"")",40.676141,0.468,0,"000""",0,0,0,0.449,2.97,"4,500",31,0.227,0,0,"24,0.0,0.0,0.0,-73.990053,2016-01-19T00:00:00.000
ObjectId(5dfe4f954e00d60f40f0fcaf"")",2015-09-09T00:00:00.000,0.338,0,0,0,0,0,0.39,2.23,4,15,0.123,0,0,4,0,0,40.676141,-73.990053,GC5,3rd Street Bridge
"ObjectId(""5dfe4f954e00d60f40f0fcb0"")",2007-05-24T00:00:00.000,0.358,0,0,0,0,0,0.426,0,53,4.5,0.102,0,0,25,0,0,40.676141,-73.990053,GC5,3rd Street Bridge,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcb1"")",2015-07-27T00:00:00.000,0.288,0,0,0,0,0,0.181,2.76,50,25,0.094,0,0,9,0,0,40.676141,-73.990053,GC5,3rd Street Bridge,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcb2"")",1909-04-15T00:00:00.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.989444,-73.375,x72_1909,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcb3"")",2012-06-05T00:00:00.000,0.071,0,0,0,22.64,2.68,0.22,4,60,17,0.408,7.94,7.17,2120,4.38,0,40.724545,-73.92704,NC1,Maspeth Creek,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcb4"")",2012-12-27T00:00:00.000,1.11,0,79.642,0,20.82,6.07,0.307,4.6,430,7,0.304,7.09,7.19,940,5.33,76.586,40.724545,-73.92704,NC1,Maspeth Creek,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcb5"")",-73.92704,0.327,0,3.72,0,23.32,3.38,0.246,3.22,5200,25,0.319,7.11,7.16,"31,000",194.632,193.017,40.724545,2014-08-13T00:00:00.000,NC1,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcb6"")",2005-08-17T00:00:00.000,2.43,0,-273.86,0,22.61,0,0.016,6.21,4000,7.25,0.63,6.96,6.99,4000,0,-239.86,40.724545,-73.92704,NC1,Maspeth Creek,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcb7"")",40.887911,0.662,0,"000""",0,0,0,0.119,3.56,"5,100",16,0.345,7.11,0,"26,0.0,0.0,0.0,-73.824031,2016-09-27T00:00:00.000
ObjectId(5dfe4f954e00d60f40f0fcb8"")",2015-06-11T00:00:00.000,0.091,0,0,0,0,0,0.219,4.45,207,35,0.326,0,0,950,0,0,40.887911,-73.824031,HR2,
"ObjectId(""5dfe4f954e00d60f40f0fcb9"")",1915-05-04T00:00:00.000,0,0,0,0,25.55,0,0,0,0,0,0,0,0,0,5.9,0,40.701944,-74.004722,X153,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcba"")",1922-08-24T00:00:00.000,0,0,0,0,26.6,0,0,0,0,0,0,0,0,0,3.54,0,40.643308,-74.126464,X140,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcbb"")",2016-01-12T00:00:00.000,0.35,0,0,0,24.69,0,0.367,2.32,290,8,0.2,7.64,0,450,0,0,40.797167,-73.978667,WC1,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcbc"")",2016-10-13T00:00:00.000,0.55,0,0,0,0,0,0.421,2.55,28,10,0.306,7.5,0,100,0,0,40.82775,-73.842278,WC1,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcbd"")",1985-09-17T00:00:00.000,0,0,0,400,21,0,0,0,0,0,0,0,0,0,6.2,0,40.803,-73.79216,TNB,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcbe"")",1985-09-17T00:00:00.000,0,0,0,200,20,0,0,0,0,0,0,0,0,0,6.2,0,40.803,-73.79216,TNB,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcbf"")",1971-08-09T00:00:00.000,0,0,0,,24.8,0,0,0,0,0,0,0,0,0,2.6,0,40.803,-73.79216,TNB,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcc0"")",1992-05-13T00:00:00.000,0,0,0,0,24.5,0,0,0,0,0,0,0,0,0,11.18,0,40.803,-73.79216,TNB,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcc1"")",1980-07-07T00:00:00.000,0,0,0,0,27.9,0,0,0,0,0,0,0,0,0,5.9,0,40.803,-73.79216,TNB,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcc2"")",1980-07-07T00:00:00.000,0,0,0,0,27.9,0,0,0,0,0,0,0,0,0,5.9,0,40.803,-73.79216,TNB,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcc3"")",2009-09-02T00:00:00.000,0,0,0,0,0,0,0,0,4,0,0,0,0,60,0,140.602,40.69298,-74.02134,GI1,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcc4"")",2016-09-06T00:00:00.000,0.178,0,230.61,0,25.26,4.66,0.499,2.87,3,7,0.134,7.64,7.58,64,5.03,231.54,40.826333,-73.95816,NR1,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcc5"")",1909-07-26T00:00:00.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56,0,40.773611,-73.995833,x476_1909_DO,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcc6"")",1909-05-03T00:00:00.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.915278,-73.924444,x251_1909,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcc7"")",2014-09-08T00:00:00.000,0.236,0,144.717,0,25.11,4.36,0.276,2.59,1,18,0.298,7.4,7.45,234,4.81,148.943,40.763,-73.8495,E15,Flushing Bay South,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcc8"")",2011-03-14T00:00:00.000,0.452,0,0,0,0,0,0.398,3.3,40,18,0.138,8.08,0,218,0,0,40.763,-73.8495,E15,Flushing Bay South,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcc9"")",2015-05-18T00:00:00.000,0.339,0,155.887,0,24.74,6.44,0.108,2.68,10,37,0.222,7.98,8,10,7.27,165.283,40.763,-73.8495,E15,Flushing Bay South,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcca"")",2011-09-12T00:00:00.000,0.454,0,69.791,0,19.44,3.32,0.366,3.3,15,8,0.199,7.06,7.1,450,4.99,75.273,40.763,-73.8495,E15,Flushing Bay South,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fccb"")",2009-06-01T00:00:00.000,0.792,0,308.213,0,22.96,5,0.285,3.4,8,6,0.217,7.42,7.48,90,6.82,305.721,40.763,-73.8495,E15,Flushing Bay South,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fccc"")",1985-06-25T00:00:00.000,0,3.3,0,16000,31.2,0,0,0,0,0,0,0,0,830,6.8,0,40.573333,-73.884667,J1,Rockaway Inlet,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fccd"")",2016-09-21T00:00:00.000,0.11,0,152.58,0,30.89,6.44,0.067,1.93,2,4,0.049,7.97,8.03,6,6.59,161.49,40.573333,-73.884667,J1,Rockaway Inlet,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcce"")",1994-11-15T00:00:00.000,0.43,2.2,0,0,30.02,0,0.64,0,0,30,0.16,7.88,7.9,0,8.19,0,40.573333,-73.884667,J1,Rockaway Inlet,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fccf"")",1993-11-30T00:00:00.000,0.51,1.3,0,0,28.02,0,0.42,0,0,14,0.11,8.11,8.09,0,9.67,0,40.573333,-73.884667,J1,Rockaway Inlet,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcd0"")",2013-01-09T00:00:00.000,0.159,0,169.295,0,27.92,9.68,0.384,3.6,2,7,0.129,8.21,8.21,13,13.14,166.3,40.573333,-73.884667,J1,Rockaway Inlet,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcd1"")",2009-08-11T00:00:00.000,0.209,0,110.356,0,28.89,4.19,0.09,3.5,4,4.4,0.118,7.57,7.52,4,4.61,116.194,40.573333,-73.884667,J1,Rockaway Inlet,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcd2"")",2015-07-23T00:00:00.000,0.167,0,249.842,0,29.22,5.84,0.022,2.49,1,23,0.172,7.86,7.82,7,6.15,251.534,40.573333,-73.884667,J1,Rockaway Inlet,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcd3"")",1937-08-11T00:00:00.000,0,0,0,0,30.8,0,0,0,0,0,0,0,0,0,5.15,0,40.573333,-73.884667,J1,Rockaway Inlet,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcd4"")",2008-08-26T00:00:00.000,0.116,0,0,0,28.27,6.31,0.134,5,1,12.4,0.178,7.84,7.82,4,7.25,0,40.573333,-73.884667,J1,Rockaway Inlet,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcd5"")",1944-08-25T00:00:00.000,0,0,0,0,33.6,0,0,0,0,0,0,0,0,0,7.21,0,40.573333,-73.884667,J1,Rockaway Inlet,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcd6"")",2006-08-01T00:00:00.000,0.153,0,91.515,0,27.91,5.37,0.074,3.21,1,12.25,0.134,8.32,8.34,7,6.6,89.1,40.573333,-73.884667,J1,Rockaway Inlet,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcd7"")",2007-04-24T00:00:00.000,0.198,0,115.698,0,24.07,8.4,0.201,3.71,1,3,0.072,7.81,7.87,1,10.23,122.277,40.573333,-73.884667,J1,Rockaway Inlet,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcd8"")",2001-09-17T00:00:00.000,0.318,0,0,0,0,0,0.156,2.87,1,11.6,0.198,8.05,8.06,52,6.2,0,40.573333,-73.884667,J1,Rockaway Inlet,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcd9"")",2002-11-13T00:00:00.000,0.348,0,0,0,32.37,10.89,0.335,3.47,0,0.6,0.137,7.87,8.03,0,8.05,0,40.573333,-73.884667,J1,Rockaway Inlet,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcda"")",2006-07-06T00:00:00.000,0.202,0,30.016,0,27.6,3.85,0.098,3.72,5,18.25,0.178,7.92,7.77,490,5.01,18.434,40.573333,-73.884667,J1,Rockaway Inlet,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcdb"")",1983-07-28T00:00:00.000,0,3.4,0,2200,29.5,0,0,0,0,0,0,0,0,0,6.6,0,40.573333,-73.884667,J1,Rockaway Inlet,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcdc"")",1983-07-28T00:00:00.000,0,3.4,0,2200,29.5,0,0,0,0,0,0,0,0,0,6.6,0,40.573333,-73.884667,J1,Rockaway Inlet,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcdd"")",2006-03-07T00:00:00.000,0.197,0,63.613,0,28.42,10.12,0.134,2.72,1,2.3,0.081,8.14,8.22,1,11.2,56.965,40.573333,-73.884667,J1,Rockaway Inlet,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcde"")",2004-06-15T00:00:00.000,0.023,0,0,0,25.82,0,0.204,0,1,10.4,0.262,8.48,8.33,1,9.06,0,40.573333,-73.884667,J1,Rockaway Inlet,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcdf"")",1961-06-22T00:00:00.000,0,0,0,46,28.35,0,0,0,0,0,0,0,0,0,7.7,0,40.573333,-73.884667,J1,Rockaway Inlet,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fce0"")",2011-12-20T00:00:00.000,0.538,0,0,0,0,0,0.894,2.44,10,2,0.233,8.02,0,172,0,0,40.627967,-73.847385,J17,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fce1"")",-73.847385,0.418,0,0,0,0,0,0.415,3.4,4,10,0.228,7.78,0,"1,020",0,0,40.627967,2010-10-05T00:00:00.000,J17,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fce2"")",1997-09-23T00:00:00.000,0.531,0,0,0,23.11,3.04,0.526,0,0,9,0.206,7.25,7.28,52,4.5,0,40.737771,-73.959173,E2A,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fce3"")",1991-06-17T00:00:00.000,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3.5,0,40.737771,-73.959173,E2A,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fce4"")",1996-05-29T00:00:00.000,0.699,0,0,0,20.5,0,0.288,0,0,18,0.146,7.44,7.49,0,7.04,0,40.737771,-73.959173,E2A,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fce5"")",2008-09-03T00:00:00.000,12.7,0,0,0,0,0,4.53,0,4,6.4,2.46,0,0,4,0,0,40.650775,-73.876836,HC2,Hendrix Creek 26 Wards outfall,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fce6"")",2012-06-25T00:00:00.000,7.38,0,0,0,0,0,3.25,7.3,100,10,3.017,7.07,0,560,0,0,40.650775,-73.876836,HC2,Hendrix Creek 26 Wards outfall,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fce7"")",2015-03-10T00:00:00.000,0.567,0,0,0,0,0,1.414,5.13,62,12,0.976,0,0,19,0,0,40.650775,-73.876836,HC2,Hendrix Creek 26 Wards outfall,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fce8"")",2009-06-22T00:00:00.000,9.58,0,0,0,0,0,1.43,0,30,5,1.21,0,0,390,0,0,40.650775,-73.876836,HC2,Hendrix Creek 26 Wards outfall,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fce9"")",2013-06-17T00:00:00.000,3.17,0,0,0,0,0,8.46,7.7,2,10,2.91,7.44,0,2,0,0,40.650775,-73.876836,HC2,Hendrix Creek 26 Wards outfall,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcea"")",-73.878914,1.23,0,0,0,0,0,3.7,16.1,480,8,0.583,7.03,0,"43,000",0,0,40.653589,2010-08-24T00:00:00.000,HC1,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fceb"")",2008-04-10T00:00:00.000,6.61,0,0,0,0,0,4.68,0,1,3.7,1.01,7.31,0,40,0,0,40.653589,-73.878914,HC1,Hendrix Creek head,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcec"")",2006-12-20T00:00:00.000,0.64,0,0,0,21.85,8.78,0.493,3.31,15,5.25,0.155,7.5,7.53,20,8.56,0,40.728833,-73.9355,NC2,Amoco Tank Farm,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fced"")",2007-09-20T00:00:00.000,0.426,0,0,0,23.8,0,0.294,3.78,4,5.5,0.268,7.47,7.23,80,3.31,0,40.728833,-73.9355,NC2,Amoco Tank Farm,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcee"")",-73.9355,0.474,0,4.75,0,21.23,2.88,0.217,2.94,960,16,0.291,7.33,7.24,"4,300",251.17,252.325,40.728833,2015-06-24T00:00:00.000,NC2,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcef"")",1994-05-09T00:00:00.000,0.27,0,0,0,0,0,0.32,0,0,0,0.084,0,0,0,0,0,40.60577,-74.05233,NW13,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcf0"")",1922-06-01T00:00:00.000,0,0,0,0,19.6,0,0,0,0,0,0,0,0,0,6.14,0,40.6875,-74.007222,X1,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcf1"")",1920-07-22T00:00:00.000,0,0,0,0,21.35,0,0,0,0,0,0,0,0,0,3.43,0,40.6875,-74.007222,X1,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcf2"")",1929-09-05T00:00:00.000,0,0,0,0,29.4,0,0,0,0,0,0,0,0,0,3.52,0,40.6875,-74.007222,X1,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcf3"")",1948-07-22T00:00:00.000,0,0,0,0,27.65,0,0,0,0,0,0,0,0,0,5.5,0,40.510333,-74.100833,K6,Orchard Light,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcf4"")",1987-06-30T00:00:00.000,0.02,5.8,0,80,0,0,0.26,0,0,0,0.13,0,0,10,9.5,0,40.510333,-74.100833,K6,Orchard Light,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcf5"")",1997-01-29T00:00:00.000,0.36,0,0,0,24,10.73,0.32,0,0,34,0.1,7.69,7.68,0,11.51,0,40.510333,-74.100833,K6,Orchard Light,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcf6"")",2009-06-03T00:00:00.000,0.008,0,263.744,0,24.47,8.79,0.189,2.9,1,8.8,0.062,7.98,8.03,1,13.25,261.261,40.510333,-74.100833,K6,Orchard Light,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcf7"")",1969-07-15T00:00:00.000,0,5.7,0,11000,26.8,0,0,0,0,0,0,0,0,0,7.5,0,40.510333,-74.100833,K6,Orchard Light,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcf8"")",2014-09-24T00:00:00.000,0.173,0,119.984,0,25.91,6.84,0.229,2.42,1,4,0.072,7.83,7.85,1,5.77,121.192,40.510333,-74.100833,K6,Orchard Light,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcf9"")",1991-09-11T00:00:00.000,0.01,4.7,0,0,27.6,0,0.11,0,0,7,0.14,8.12,8.08,2,8.8,0,40.510333,-74.100833,K6,Orchard Light,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcfa"")",1998-07-29T00:00:00.000,0.005,0,0,0,26.74,7.06,0.017,0,0,6,0.168,8.75,8.37,1,9.6,0,40.510333,-74.100833,K6,Orchard Light,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcfb"")",1945-08-21T00:00:00.000,0,0,0,0,24.5,0,0,0,0,0,0,0,0,0,8.1,0,40.510333,-74.100833,K6,Orchard Light,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcfc"")",1965-06-15T00:00:00.000,0,0,0,13,30.8,0,0,0,0,0,0,0,0,0,7.5,0,40.510333,-74.100833,K6,Orchard Light,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcfd"")",2006-09-27T00:00:00.000,0.156,0,43.647,0,25.59,8.23,0.312,2.44,1,6,0.108,7.81,7.85,2,8.26,37.862,40.510333,-74.100833,K6,Orchard Light,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcfe"")",1971-08-18T00:00:00.000,0,0,0,7900,19.5,0,0,0,0,0,0,0,0,0,3.2,0,40.915745,-73.912566,MVY,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fcff"")",1988-08-04T00:00:00.000,0,0,0,2200,16.1,0,0,0,0,0,0,0,0,0,2.6,0,40.915745,-73.912566,MVY,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fd00"")",1915-05-19T00:00:00.000,0,0,0,0,33.25,0,0,0,0,0,0,0,0,0,7.54,0,40.61836,-73.771694,X188,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fd01"")",2015-06-10T00:00:00.000,0.229,0,0,0,0,0,1.551,1.74,132,5,0.018,6.99,0,300,0,0,40.761904,-73.751008,AC2,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fd02"")",-73.751008,0.14,0,0,0,0,0,2.147,1.4,3400,9,0.035,7.76,0,"9,300",0,0,40.761904,2015-11-17T00:00:00.000,AC2,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fd03"")",-73.751008,0.048,0,0,0,0,0,0.194,3.13,700,22,0.385,7.8,0,"2,400",0,0,40.761904,2016-08-18T00:00:00.000,AC2,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fd04"")",2014-04-08T00:00:00.000,0.055,0,0,0,0,0,1.5,2.2,400,26,0.113,7.39,0,690,0,0,40.761904,-73.751008,AC2,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fd05"")",-73.75175,0.481,0,0,0,0,0,0.28,2.89,2100,75,0.279,0,0,"23,000",0,0,40.763172,2015-09-30T00:00:00.000,AC1,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fd06"")",2013-09-18T00:00:00.000,0.219,0,0,0,0,0,0.317,3.61,84,14,0.304,7.35,0,4000,0,0,40.763172,-73.75175,AC1,Alley Creek & Northern Blvd.,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fd07"")",2010-07-12T00:00:00.000,0.162,0,0,0,0,0,0.062,3.4,48,16.4,0.281,7.1,0,94,0,0,40.763172,-73.75175,AC1,Alley Creek & Northern Blvd.,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fd08"")",40.763172,0.206,0,"900""",0,0,0,2.32,2.52,"1,100",153,0.509,7.15,0,"2,0.0,0.0,0.0,-73.75175,2016-07-08T00:00:00.000
ObjectId(5dfe4f954e00d60f40f0fd09"")",2013-05-20T00:00:00.000,0.497,0,0,0,24.3,0,0.196,3.7,10,5,0.253,7.58,7.57,1800,5.29,0,40.765,-73.842833,FLC2,Flushing Crk. Mouth
"ObjectId(""5dfe4f954e00d60f40f0fd0a"")",2007-08-06T00:00:00.000,0.525,0,103.396,0,24.9,2.07,0.255,3.02,120,11,0.024,7.23,7.16,696,2.43,108.476,40.765,-73.842833,FLC2,Flushing Crk. Mouth,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fd0b"")",2012-07-02T00:00:00.000,0.355,0,0,0,24.74,3.76,0.218,3.5,0,24,0.279,7.36,7.36,500,4.35,0,40.765,-73.842833,FLC2,Flushing Crk. Mouth,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fd0c"")",2010-07-06T00:00:00.000,0.19,0,304.001,0,24.45,4.53,0.164,3.5,3,6,0.242,7.73,7.64,800,7.76,284.45,40.765,-73.842833,FLC2,Flushing Crk. Mouth,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fd0d"")",1971-07-07T00:00:00.000,0,2.5,0,17000,25.1,0,0,0,0,0,0,0,0,0,3.4,0,40.692817,-74.01401,N5A,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fd0e"")",1969-09-10T00:00:00.000,0,3.3,0,540000,22.2,0,0,0,0,0,0,0,0,0,3.7,0,40.692817,-74.01401,N5A,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fd0f"")",1967-06-07T00:00:00.000,0,0,0,330,25.9,0,0,0,0,0,0,0,0,0,7.4,0,40.692817,-74.01401,N5A,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fd10"")",2015-04-09T00:00:00.000,0.21,0,0,0,0,0,0.218,2.38,6,24,0.14,7.56,0,8,0,0,40.806111,-73.841113,E13,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fd11"")",1995-12-13T00:00:00.000,0.66,0,0,0,26,0,0.43,0,0,0,0.18,0,0,46,9.46,0,40.806111,-73.841113,E13,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fd12"")",1993-09-16T00:00:00.000,0.41,1.8,0,9000,25.7,0,0.42,0,0,25,0.24,7.49,7.47,368,4.32,0,40.806111,-73.841113,E13,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fd13"")",1984-08-13T00:00:00.000,0,1.6,0,4000,25,0,0,0,0,0,0,0,0,0,2.5,0,40.806111,-73.841113,E13,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fd14"")",1984-08-13T00:00:00.000,0,1.6,0,4000,25,0,0,0,0,0,0,0,0,0,2.5,0,40.806111,-73.841113,E13,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fd15"")",1999-06-28T00:00:00.000,0.527,0,0,0,24.47,4.51,0.304,0,0,2.8,0.178,7.02,7.03,1,4.22,0,40.806111,-73.841113,E13,,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fd16"")",2009-06-30T00:00:00.000,0.262,0,168.459,0,26.16,6.76,0.302,3.4,16,5.3,0.194,7.81,7.82,10,7.84,170.121,40.633833,-73.873667,J9A,Fr. Crk. Bouy C21,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fd17"")",2005-07-21T00:00:00.000,0.572,0,0,0,0,0,0.182,4.29,3,2.5,0.373,7.57,0,80,0,0,40.633833,-73.873667,J9A,Fr. Crk. Bouy C21,,,,,,,,,,,,,,,
"ObjectId(""5dfe4f954e00d60f40f0fd18"")",2002-06-11T00:00:00.000,0.086,0,0,0,0,0,0.192,5.83,1,7.8,0.393,8.61,8.47,95,8.92,0,40.633833,-73.873667,J9A,Fr. Crk. Bouy C21,,,,,,,,,,,,,,,
